timestamp,avgEAR,is_closed,closed_frames,blnk_count,blink_rate_per_min,average_blink_duration,fatigue_flag
1765969333.3,0.269,0,0,92,116.57,0.099,0
1765969334.34,0.291,0,0,92,114.08,0.099,0
1765969335.36,0.306,0,0,92,111.72,0.099,0
1765969336.37,0.275,0,2,93,110.69,0.1,0
1765969337.37,0.268,0,0,93,108.52,0.1,0
1765969338.38,0.266,0,0,93,106.43,0.1,0
1765969339.42,0.304,0,0,93,104.36,0.1,0
1765969340.43,0.248,0,0,93,102.43,0.1,0
1765969341.43,0.234,0,0,94,101.66,0.099,0
1765969342.44,0.213,1,8,94,99.84,0.099,0
1765969343.45,0.253,0,0,97,101.21,0.099,0
1765969344.5,0.241,0,0,97,99.39,0.099,0
1765969345.55,0.265,0,0,97,97.64,0.099,0
1765969346.58,0.219,1,1,99,97.97,0.1,0
1765969347.58,0.236,0,0,100,97.36,0.1,0
1765969348.59,0.255,0,0,100,95.79,0.1,0
1765969349.59,0.268,0,0,102,96.16,0.101,0
1765969350.63,0.259,0,0,108,100.19,0.099,0
1765969351.64,0.262,0,0,112,102.3,0.097,0
1765969352.66,0.217,0,1,115,103.43,0.098,0
1765969353.66,0.214,0,17,117,103.69,0.104,1
1765969354.68,0.22,1,3,118,103.01,0.104,0
1765969355.7,0.23,0,0,120,103.22,0.105,0
1765969356.71,0.244,0,0,121,102.6,0.105,0
1765969357.73,0.288,0,0,123,102.81,0.103,0
1765969358.77,0.215,1,7,123,101.34,0.103,0
1765969359.78,0.19,1,13,126,102.39,0.106,1
1765969360.8,0.243,0,34,127,101.8,0.114,1
1765969361.8,0.213,1,38,132,104.41,0.115,1
1765969362.81,0.212,1,35,139,108.51,0.113,1
1765969363.81,0.199,1,59,140,107.88,0.115,1
1765969364.85,0.229,0,42,143,108.74,0.12,1
1765969365.86,0.219,1,1,144,108.12,0.12,0
1765969366.87,0.169,1,30,145,107.51,0.119,1
1765969367.92,0.205,1,61,145,106.13,0.119,1
1765969368.93,0.209,1,91,145,104.84,0.119,1
1765969369.95,0.191,1,121,145,103.58,0.119,1
1765969370.96,0.258,0,117,146,103.05,0.15,1
1765969371.99,0.179,1,78,149,103.9,0.148,1
1765969372.99,0.238,0,46,154,106.15,0.146,1
1765969374.0,0.23,0,42,158,107.66,0.146,1
1765969375.01,0.186,1,58,160,107.81,0.145,1
1765969376.01,0.231,0,7,163,108.59,0.147,0
1765969377.01,0.222,0,5,164,108.07,0.149,0
1765969378.03,0.217,0,0,165,107.52,0.149,0
1765969379.08,0.2,1,15,166,106.95,0.148,1
1765969380.08,0.214,1,25,168,107.08,0.153,1
1765969381.1,0.199,1,43,170,107.2,0.152,1
1765969382.1,0.211,1,70,171,106.7,0.161,1
1765969383.14,0.241,0,38,175,108.03,0.16,1
1765969384.15,0.285,0,0,176,107.53,0.159,0
1765969385.16,0.263,0,0,176,106.44,0.159,0
1765969386.17,0.257,0,0,176,105.36,0.159,0
1765969387.18,0.276,0,0,176,104.31,0.159,0
1765969388.21,0.274,0,0,176,103.26,0.159,0
1765969389.22,0.266,0,0,176,102.25,0.159,0
1765969390.24,0.253,0,0,176,101.26,0.159,0
1765969391.24,0.278,0,0,176,100.3,0.159,0
1765969392.3,0.263,0,0,176,99.3,0.159,0
1765969393.31,0.265,0,0,176,98.36,0.159,0
1765969394.35,0.261,0,0,176,97.41,0.159,0
1765969395.37,0.254,0,0,176,96.51,0.159,0
1765969396.38,0.257,0,0,176,95.63,0.159,0
1765969397.38,0.269,0,0,176,94.76,0.159,0
1765969398.4,0.239,0,0,176,93.91,0.159,0
1765969399.43,0.252,0,0,180,95.17,0.157,0
1765969400.46,0.258,0,0,181,94.84,0.157,0
1765969401.51,0.177,1,3,181,93.97,0.157,0
1765969478.14,0.281,0,0,0,0,0,0
1765969479.18,0.286,0,0,0,0,0,0
1765969480.18,0.252,0,0,0,0,0,0
1765969481.25,0.258,0,0,0,0.0,0,0
1765969482.25,0.256,0,0,0,0.0,0,0
1765969483.26,0.215,0,0,0,0.0,0,0
1765969484.28,0.251,0,0,0,0.0,0,0
1765969485.32,0.228,0,0,0,0.0,0,0
1765969486.32,0.257,0,0,0,0.0,0,0
1765969487.32,0.262,0,0,0,0.0,0,0
1765969488.33,0.248,0,0,0,0.0,0,0
1765969489.35,0.229,0,0,1,4.34,0.155,0
1765969490.38,0.262,0,0,1,4.03,0.155,0
1765969491.39,0.259,0,0,3,11.34,0.077,0
1765969492.39,0.285,0,0,3,10.66,0.077,0
1765969493.4,0.265,0,0,3,10.06,0.077,0
1765969494.41,0.251,0,0,3,9.52,0.077,0
1765969495.48,0.256,0,0,3,9.01,0.077,0
1765969496.52,0.257,0,0,4,11.42,0.074,0
1765969497.53,0.232,0,1,9,24.52,0.071,0
1765969512.71,0.184,1,1,0,0,0,0
1765969513.71,0.287,0,0,1,0,0.118,0
1765969514.72,0.297,0,0,1,0,0.118,0
1765969515.73,0.277,0,0,1,11.03,0.118,0
1765969516.74,0.267,0,0,1,9.31,0.118,0
1765969517.75,0.29,0,0,1,8.05,0.118,0
1765969518.78,0.245,0,0,2,14.13,0.09,0
1765969519.79,0.232,0,1,3,18.95,0.132,0
1765969520.8,0.251,0,0,4,22.84,0.115,0
1765969521.85,0.273,0,0,4,20.76,0.115,0
1765969522.87,0.271,0,0,4,19.09,0.115,0
1765969523.89,0.289,0,0,4,17.65,0.115,0
1765969524.93,0.254,0,0,4,16.4,0.115,0
1765969525.94,0.179,0,0,5,19.17,0.096,0
1765969526.95,0.252,0,0,5,18.01,0.096,0
1765969527.95,0.252,0,0,5,16.99,0.096,0
1765969528.95,0.229,0,0,5,16.08,0.096,0
1765969530.01,0.231,0,0,5,15.21,0.096,0
1765969531.01,0.217,0,0,5,14.48,0.096,0
1765969532.02,0.271,0,0,5,13.81,0.096,0
1765969533.03,0.243,0,0,5,13.2,0.096,0
1765969534.03,0.214,0,0,5,12.64,0.096,0
1765969535.07,0.259,0,0,7,16.95,0.088,0
1765969536.07,0.238,0,0,7,16.29,0.088,0
1765969537.09,0.273,0,0,7,15.67,0.088,0
1765969538.1,0.251,0,0,7,15.1,0.088,0
1765969539.15,0.234,0,1,9,18.71,0.086,0
1765969540.15,0.268,0,0,10,20.09,0.085,0
1765969541.17,0.267,0,0,10,19.43,0.085,0
1765969542.18,0.288,0,0,11,20.7,0.08,0
1765969543.18,0.273,0,0,11,20.06,0.08,0
1765969544.2,0.272,0,0,11,19.47,0.08,0
1765969545.23,0.189,0,0,11,18.89,0.08,0
1765969546.29,0.233,0,0,12,20.0,0.079,0
1765969547.32,0.296,0,0,12,19.45,0.079,0
1765969548.35,0.274,0,0,12,18.92,0.079,0
1765969549.36,0.261,0,10,13,19.96,0.114,0
1765969550.36,0.256,0,0,14,20.96,0.109,0
1765969551.37,0.278,0,0,14,20.45,0.109,0
1765969552.37,0.27,0,0,14,19.96,0.109,0
1765969553.4,0.267,0,0,14,19.49,0.109,0
1765969554.41,0.263,0,0,14,19.04,0.109,0
1765969555.44,0.28,0,0,14,18.6,0.109,0
1765969556.47,0.253,0,0,14,18.19,0.109,0
1765969557.52,0.253,0,0,14,17.78,0.109,0
1765969558.56,0.207,1,9,18,22.38,0.115,0
1765969559.57,0.249,0,0,20,24.35,0.138,0
1765969560.59,0.269,0,0,20,23.86,0.138,0
1765969561.62,0.284,0,0,20,23.38,0.138,0
1765969562.67,0.208,0,0,21,24.06,0.143,0
1765969563.67,0.0,0,0,21,23.6,0.143,0
1765969564.67,0.245,0,0,21,23.17,0.143,0
1765969565.7,0.187,1,1,21,22.74,0.143,0
1765969566.73,0.25,0,0,25,26.58,0.131,0
1765969567.73,0.278,0,0,26,27.16,0.13,0
1765969568.73,0.281,0,0,26,26.69,0.13,0
1765969569.78,0.26,0,0,27,27.23,0.129,0
1765969570.78,0.256,0,0,27,26.78,0.129,0
1765969571.84,0.227,0,0,28,27.3,0.134,0
1765969572.87,0.227,0,0,29,27.81,0.132,0
1765969573.87,0.3,0,0,31,29.25,0.129,0
1765969574.88,0.216,1,1,31,28.8,0.129,0
1765969575.91,0.272,0,0,32,29.26,0.129,0
1765969576.94,0.248,0,0,34,30.61,0.124,0
1765969577.97,0.277,0,0,34,30.14,0.124,0
1765969579.0,0.256,0,0,34,29.69,0.124,0
1765969580.03,0.282,0,0,34,29.26,0.124,0
1765969581.04,0.192,1,4,35,29.68,0.123,0
1765969582.06,0.259,0,0,36,30.1,0.125,0
1765969583.07,0.22,1,2,36,29.68,0.125,0
1765969584.07,0.239,0,0,38,30.9,0.124,0
1765969620.07,0.19,1,1,0,0,0,0
1765969621.07,0.253,0,0,1,0,0.176,0
1765969622.07,0.293,0,0,1,0,0.176,0
1765969623.09,0.28,0,0,1,10.9,0.176,0
1765969624.13,0.28,0,0,1,9.15,0.176,0
1765969625.16,0.27,0,0,1,7.92,0.176,0
1765969626.21,0.266,0,0,2,13.9,0.169,0
1765969627.22,0.296,0,0,2,12.46,0.169,0
1765969628.23,0.311,0,0,2,11.27,0.169,0
1765969629.25,0.25,0,0,2,10.28,0.169,0
1765969630.28,0.211,1,1,3,14.18,0.143,0
1765969631.28,0.255,0,0,5,21.9,0.111,0
1765969632.3,0.269,0,0,6,24.46,0.138,0
1765969633.3,0.202,0,0,7,26.71,0.144,0
1765969634.31,0.145,1,2,10,35.87,0.11,0
1765969635.35,0.192,1,9,14,47.27,0.121,0
1765969636.36,0.182,1,33,15,47.93,0.176,1
1765969637.38,0.243,0,0,18,54.56,0.173,0
1765969638.43,0.227,0,0,18,51.8,0.173,0
1765969639.45,0.221,0,0,21,57.62,0.168,0
1765969640.45,0.256,0,0,21,55.1,0.168,0
1765969641.51,0.149,1,1,21,52.66,0.168,0
1765969642.51,0.262,0,0,22,52.96,0.164,0
1765969643.52,0.262,0,0,22,50.9,0.164,0
1765969644.53,0.251,0,0,22,49.0,0.164,0
1765969645.58,0.249,0,0,22,47.14,0.164,0
1765969646.63,0.216,1,10,23,47.51,0.162,1
1765969647.65,0.209,0,10,25,49.9,0.189,1
1765969648.65,0.235,0,0,27,52.14,0.179,0
1765969649.66,0.216,0,0,29,54.24,0.17,0
1765969650.67,0.212,1,26,29,52.59,0.17,1
1765969651.67,0.211,1,50,31,54.58,0.215,1
1765969652.72,0.218,1,76,32,54.65,0.233,1
1765969653.73,0.218,0,18,33,54.78,0.233,1
1765969654.78,0.106,0,0,34,54.85,0.228,0
1765969655.78,0.276,0,0,35,54.97,0.224,0
1765969656.79,0.261,0,0,35,53.56,0.224,0
1765969657.8,0.241,0,0,35,52.22,0.224,0
1765969658.81,0.243,0,0,35,50.94,0.224,0
1765969659.85,0.265,0,0,35,49.68,0.224,0
1765969660.85,0.231,0,0,38,52.69,0.212,0
1765969661.87,0.218,1,1,39,52.84,0.208,0
1765969662.88,0.193,1,26,40,52.98,0.204,1
1765969663.88,0.202,1,53,41,53.13,0.238,1
1765969664.94,0.227,0,39,45,57.01,0.235,1
1765969665.94,0.181,1,31,47,58.31,0.233,1
1765969666.96,0.223,0,55,49,59.54,0.247,1
1765969667.99,0.247,0,38,53,63.08,0.238,1
1765969669.0,0.269,0,0,53,61.85,0.238,0
1765969670.01,0.244,0,0,55,62.94,0.231,0
1765969671.02,0.159,0,0,55,61.76,0.231,0
1765969672.03,0.268,0,0,56,61.72,0.228,0
1765969673.09,0.267,0,0,56,60.54,0.228,0
1765969674.09,0.285,0,0,56,59.46,0.228,0
1765969675.1,0.252,0,0,56,58.42,0.228,0
1765969676.14,0.256,0,0,56,57.38,0.228,0
1765969677.21,0.264,0,0,56,56.35,0.228,0
1765969678.21,0.264,0,0,56,55.41,0.228,0
1765969679.22,0.261,0,0,56,54.51,0.228,0
1765969680.22,0.263,0,0,56,53.64,0.228,0
1765969681.24,0.255,0,0,56,52.78,0.228,0
1765969682.29,0.254,0,0,56,51.93,0.228,0
1765969683.3,0.235,0,0,59,53.86,0.221,0
1765969684.3,0.203,1,5,64,57.56,0.212,0
1765969685.3,0.224,0,8,71,62.9,0.202,0
1765969686.3,0.191,1,16,76,66.35,0.195,1
1765969687.35,0.236,0,33,77,66.22,0.208,1
1765969688.36,0.205,0,0,77,65.27,0.208,0
1765969689.37,0.28,0,0,77,64.36,0.208,0
1765969690.38,0.17,1,20,78,64.28,0.206,1
1765970705.58,0.227,0,0,0,0,0,0
1765970706.61,0.276,0,0,0,0.0,0,0
1765970707.64,0.25,0,0,0,0.0,0,0
1765970708.64,0.24,0,0,3,24.68,0.069,0
1765970709.67,0.27,0,0,3,21.62,0.069,0
1765970710.69,0.286,0,0,3,19.28,0.069,0
1765970711.74,0.279,0,0,3,17.34,0.069,0
1765970712.78,0.26,0,0,4,20.99,0.062,0
1765970713.8,0.263,0,0,4,19.29,0.062,0
1765970714.8,0.276,0,0,4,17.84,0.062,0
1765970715.82,0.25,0,0,5,20.74,0.09,0
1765970716.82,0.279,0,0,5,19.39,0.09,0
1765970717.87,0.258,0,0,5,18.15,0.09,0
1765970718.88,0.268,0,0,6,20.53,0.096,0
1765970719.89,0.254,0,0,6,19.41,0.096,0
1765970720.93,0.257,0,0,7,21.45,0.086,0
1765970721.95,0.237,0,0,7,20.38,0.086,0
1765970722.95,0.272,0,0,7,19.44,0.086,0
1765970724.01,0.2,1,1,7,18.53,0.086,0
1765970725.01,0.286,0,0,10,25.35,0.092,0
1765970726.01,0.265,0,0,10,24.32,0.092,0
1765970727.02,0.253,0,0,10,23.37,0.092,0
1765970728.02,0.262,0,0,11,24.74,0.09,0
1765970729.03,0.231,0,0,12,26.01,0.106,0
1765970730.07,0.144,0,0,15,31.33,0.095,0
1765970731.09,0.105,0,0,18,36.31,0.088,0
1765970732.14,0.092,0,0,19,37.02,0.111,0
1765970733.15,0.137,1,18,19,35.85,0.111,0
1765970734.15,0.145,1,47,19,34.75,0.111,1
1765970735.16,0.256,0,13,21,37.26,0.19,0
1765970736.18,0.269,0,0,21,36.17,0.19,0
1765970737.24,0.285,0,0,21,35.11,0.19,0
1765970738.3,0.225,0,0,21,34.1,0.19,0
1765970739.3,0.23,0,0,22,34.78,0.184,0
1765970740.31,0.3,0,0,23,35.42,0.179,0
1765970741.32,0.239,0,0,25,37.52,0.171,0
1765970742.36,0.189,0,0,26,38.03,0.167,0
1765970743.37,0.131,1,31,26,37.12,0.167,1
1765970744.4,0.173,0,37,30,41.82,0.203,1
1765970745.44,0.213,1,17,32,43.54,0.199,1
1765970746.44,0.288,0,0,35,46.57,0.19,0
1765970747.44,0.253,0,0,38,49.46,0.184,0
1765970748.5,0.277,0,0,38,48.35,0.184,0
1765970749.52,0.29,0,0,38,47.33,0.184,0
1765970750.52,0.208,1,1,39,47.58,0.181,0
1765970751.53,0.271,0,0,41,49.03,0.175,0
1765970752.58,0.266,0,0,41,48.02,0.175,0
1765970753.58,0.279,0,0,41,47.1,0.175,0
1765970754.59,0.185,1,4,42,47.33,0.174,0
1765970755.6,0.288,0,0,44,48.66,0.172,0
1765970756.66,0.278,0,0,45,48.82,0.171,0
1765970757.7,0.194,1,6,45,47.91,0.171,0
1765970758.71,0.203,1,2,48,50.2,0.173,0
1765970759.74,0.16,0,0,50,51.38,0.169,0
1765970760.74,0.179,1,7,50,50.51,0.169,0
1765970761.74,0.159,1,37,50,49.67,0.169,1
1765970762.78,0.151,1,68,50,48.83,0.169,1
1765970763.8,0.093,1,98,50,48.04,0.169,1
1765970764.82,0.247,0,84,52,49.16,0.235,1
1765970765.85,0.153,1,34,53,49.3,0.232,1
1765970766.86,0.28,0,0,55,50.37,0.228,0
1765970767.87,0.265,0,10,56,50.51,0.233,1
1765970768.88,0.133,1,6,56,49.75,0.233,0
1765970769.89,0.208,1,4,57,49.9,0.235,0
1765970770.89,0.19,1,6,64,55.22,0.218,0
1765970771.93,0.214,1,1,67,56.95,0.217,0
1765970772.94,0.218,1,5,72,60.34,0.207,0
1765970773.95,0.225,0,6,77,63.63,0.205,0
1765970774.96,0.127,1,4,82,66.83,0.199,0
1765970776.01,0.263,0,0,86,69.11,0.194,0
1765970777.07,0.271,0,0,87,68.94,0.193,0
1765970778.09,0.264,0,0,87,68.03,0.193,0
1765970779.09,0.264,0,0,87,67.14,0.193,0
1765970780.1,0.261,0,0,87,66.29,0.193,0
1765970781.11,0.179,0,0,89,66.95,0.19,0
1765970782.15,0.254,0,0,90,66.83,0.188,0
1765970783.15,0.236,0,0,91,66.74,0.187,0
1765970784.16,0.23,0,16,94,68.1,0.19,1
1765970785.18,0.21,1,6,97,69.43,0.189,0
1765970786.18,0.191,1,8,100,70.73,0.186,0
1765970787.23,0.187,1,39,100,69.86,0.186,1
1765970788.23,0.214,1,66,101,69.75,0.205,1
1765970789.25,0.214,1,40,105,71.67,0.202,1
1765970790.28,0.202,1,56,109,73.54,0.201,1
1765970791.31,0.233,0,32,116,77.38,0.194,1
1765970792.32,0.204,1,27,119,78.49,0.192,1
1765970793.33,0.234,0,33,123,80.23,0.194,1
1765970794.36,0.272,0,4,124,79.99,0.196,0
1765970795.38,0.217,1,7,125,79.76,0.194,0
1765970796.39,0.226,0,0,129,81.44,0.191,0
1765970797.39,0.277,0,0,134,83.71,0.186,0
1765970798.42,0.236,0,0,134,82.82,0.186,0
1765970799.44,0.272,0,0,134,81.96,0.186,0
1765970800.44,0.261,0,0,136,82.34,0.185,0
1765970801.45,0.248,0,0,138,82.71,0.183,0
1765970802.51,0.255,0,0,139,82.44,0.182,0
1765970803.52,0.263,0,0,140,82.22,0.181,0
1765970804.52,0.25,0,0,141,81.99,0.18,0
1765970805.54,0.309,0,0,141,81.2,0.18,0
1765970806.58,0.238,0,0,141,80.4,0.18,0
1765970807.58,0.272,0,0,143,80.76,0.179,0
1765970808.6,0.195,0,0,143,80.0,0.179,0
1765970872.22,0.232,0,0,0,0,0,0
1765970873.24,0.259,0,0,0,0,0,0
1765970874.24,0.273,0,0,0,0,0,0
1765970875.3,0.248,0,0,1,10.57,0.059,0
1765970876.32,0.255,0,0,1,8.97,0.059,0
1765970877.33,0.25,0,0,1,7.79,0.059,0
1765970878.34,0.276,0,0,2,13.77,0.055,0
1765970879.36,0.211,0,0,2,12.32,0.055,0
1765970880.38,0.263,0,0,2,11.15,0.055,0
1765970881.4,0.306,0,0,2,10.19,0.055,0
1765970882.41,0.262,0,0,2,9.38,0.055,0
1765970883.41,0.268,0,0,5,21.76,0.066,0
1765970884.43,0.269,0,0,6,24.3,0.077,0
1765970885.44,0.283,0,0,6,22.76,0.077,0
1765970886.46,0.263,0,0,6,21.38,0.077,0
1765970887.46,0.245,0,0,7,23.56,0.083,0
1765970888.47,0.253,0,0,8,25.47,0.115,0
1765970889.48,0.222,0,0,13,39.29,0.092,0
1765970890.51,0.197,1,1,16,45.95,0.086,0
1765970891.53,0.19,1,6,20,54.77,0.094,0
1765970892.54,0.223,0,31,22,57.61,0.138,1
1765970893.54,0.239,0,6,27,67.74,0.128,0
1765970894.55,0.256,0,0,30,72.23,0.122,0
1765970895.57,0.21,1,13,32,74.02,0.124,1
1765970896.62,0.244,0,2,36,80.07,0.136,0
1765970897.67,0.248,0,0,38,81.28,0.139,0
1765970898.68,0.215,0,0,43,88.8,0.129,0
1765970899.74,0.306,0,0,44,87.68,0.127,0
1765970900.75,0.169,1,1,44,84.83,0.127,0
1765970901.75,0.264,0,0,45,84.03,0.13,0
1765970902.76,0.237,0,0,47,85.11,0.128,0
1765970903.8,0.296,0,0,48,84.25,0.127,0
1765970904.83,0.291,0,0,48,81.8,0.127,0
1765970905.83,0.3,0,0,48,79.53,0.127,0
1765970906.87,0.232,0,0,48,77.32,0.127,0
1765970907.88,0.272,0,0,48,75.28,0.127,0
1765970908.89,0.267,0,0,48,73.35,0.127,0
1765970909.9,0.258,0,0,48,71.5,0.127,0
1765970910.91,0.302,0,0,49,71.21,0.129,0
1765970911.94,0.274,0,0,49,69.47,0.129,0
1765970912.96,0.281,0,0,49,67.86,0.129,0
1765970913.96,0.297,0,0,49,66.31,0.129,0
1765970914.98,0.29,0,0,49,64.82,0.129,0
1765970916.02,0.274,0,0,49,63.36,0.129,0
1765970917.03,0.285,0,0,50,63.27,0.127,0
1765970918.04,0.301,0,0,50,61.98,0.127,0
1765970919.05,0.291,0,0,50,60.69,0.127,0
1765970920.09,0.294,0,0,50,59.45,0.127,0
1765970921.09,0.271,0,0,50,58.29,0.127,0
1765970922.1,0.278,0,0,51,58.31,0.126,0
1765970923.11,0.278,0,0,51,57.22,0.126,0
1765970924.13,0.263,0,0,51,56.14,0.126,0
1765970925.17,0.21,1,1,52,56.17,0.124,0
1765970926.18,0.244,0,0,54,57.29,0.123,0
1765970927.18,0.263,0,0,54,56.29,0.123,0
1765970928.19,0.271,0,0,54,55.32,0.123,0
1765970929.19,0.273,0,0,56,56.4,0.12,0
1765970930.21,0.263,0,0,56,55.46,0.12,0
1765970931.24,0.259,0,0,56,54.53,0.12,0
1765970932.24,0.213,1,1,56,53.66,0.12,0
1765970933.33,0.244,0,0,58,54.62,0.117,0
1765970934.34,0.273,0,0,58,53.77,0.117,0
1765970935.39,0.275,0,0,58,52.91,0.117,0
1765970936.42,0.242,0,0,58,52.12,0.117,0
1765970937.45,0.265,0,0,58,51.31,0.117,0
1765970938.46,0.27,0,0,58,50.56,0.117,0
1765970939.46,0.262,0,0,58,49.83,0.117,0
1765970940.47,0.254,0,0,58,49.12,0.117,0
1765970941.47,0.27,0,0,59,49.27,0.117,0
1765970942.49,0.263,0,0,59,48.59,0.117,0
1765970943.53,0.274,0,0,59,47.89,0.117,0
1765970944.54,0.272,0,0,59,47.25,0.117,0
1765970945.55,0.245,0,0,59,46.62,0.117,0
1765970946.56,0.253,0,0,59,46.01,0.117,0
1765970947.58,0.261,0,0,59,45.41,0.117,0
1765970948.63,0.27,0,0,59,44.81,0.117,0
1765970949.65,0.263,0,0,59,44.23,0.117,0
1765970950.66,0.259,0,0,61,45.16,0.116,0
1765970951.68,0.301,0,0,61,44.6,0.116,0
1765970952.69,0.193,0,0,62,44.78,0.115,0
1765970953.72,0.247,0,0,64,45.66,0.113,0
1765970954.73,0.27,0,0,64,45.12,0.113,0
1765970955.75,0.273,0,0,64,44.59,0.113,0
1765970956.75,0.262,0,0,64,44.08,0.113,0
1765970957.76,0.21,0,0,66,44.93,0.111,0
1765970958.77,0.252,0,0,67,45.09,0.11,0
1765970959.78,0.3,0,0,68,45.25,0.11,0
1765970960.8,0.233,0,0,70,46.07,0.108,0
1765970961.83,0.288,0,0,70,45.55,0.108,0
1765970962.83,0.276,0,0,70,45.06,0.108,0
1765970963.84,0.225,0,0,71,45.22,0.113,0
1765970964.86,0.225,0,1,72,45.37,0.113,0
1765970965.88,0.284,0,0,73,45.5,0.112,0
1765970966.91,0.29,0,0,73,45.02,0.112,0
1765970967.92,0.241,0,0,73,44.56,0.112,0
1765970978.9,0.22,0,0,0,0,0,0
1765970979.96,0.259,0,0,1,0,0.076,0
1765970980.98,0.245,0,0,1,0,0.076,0
1765970982.02,0.271,0,0,1,10.8,0.076,0
1765970983.03,0.306,0,0,1,9.14,0.076,0
1765970984.03,0.23,0,0,1,7.94,0.076,0
1765970985.04,0.271,0,0,1,7.0,0.076,0
1765970986.06,0.276,0,0,1,6.26,0.076,0
1765970987.1,0.236,0,0,3,16.93,0.1,0
1765970988.1,0.24,0,0,8,41.25,0.076,0
1765970989.12,0.206,1,12,11,52.17,0.126,1
1765970990.12,0.257,0,0,15,65.9,0.129,0
1765970991.16,0.213,1,5,15,61.23,0.129,0
1765970992.17,0.266,0,0,18,68.78,0.148,0
1765977434.33,0.218,0,0,0,0,0,0
1765977435.35,0.273,0,0,0,0,0,0
1765977436.36,0.246,0,0,1,11.04,0.035,0
1765977437.38,0.25,0,0,1,9.28,0.035,0
1765977438.39,0.236,0,0,1,8.04,0.035,0
1765977439.39,0.305,0,0,3,21.24,0.085,0
1765977440.43,0.252,0,0,3,18.93,0.085,0
1765977441.44,0.287,0,0,4,22.84,0.082,0
1765977442.46,0.286,0,0,5,26.0,0.077,0
1765977443.49,0.301,0,0,5,23.87,0.077,0
1765977444.5,0.29,0,0,5,22.11,0.077,0
1765977445.5,0.127,1,1,5,20.59,0.077,0
1765977446.5,0.248,0,0,6,23.11,0.088,0
1765977447.5,0.221,0,0,7,25.33,0.084,0
1765977448.51,0.189,1,7,11,37.51,0.094,0
1765977449.53,0.106,1,31,12,38.7,0.153,1
1765977450.59,0.138,1,1,14,42.74,0.156,0
1765977451.63,0.304,0,0,15,43.46,0.154,0
1765977452.64,0.293,0,0,16,44.2,0.166,0
1765977453.64,0.318,0,0,17,44.89,0.164,0
1765977454.66,0.163,1,1,17,43.0,0.164,0
1765977455.66,0.298,0,0,18,43.65,0.162,0
1765977456.67,0.332,0,0,20,46.6,0.163,0
1765977457.72,0.304,0,0,22,49.26,0.159,0
1765977458.74,0.329,0,0,24,51.77,0.15,0
1765977459.78,0.271,0,0,24,49.89,0.15,0
1765977460.79,0.297,0,0,24,48.22,0.15,0
1765977461.81,0.282,0,0,24,46.63,0.15,0
1765977462.81,0.301,0,0,24,45.17,0.15,0
1765977463.82,0.292,0,0,24,43.78,0.15,0
1765977464.85,0.266,0,0,24,42.44,0.15,0
1765977465.86,0.258,0,0,25,42.94,0.149,0
1765977466.86,0.295,0,0,25,41.73,0.149,0
1765977467.87,0.296,0,0,25,40.6,0.149,0
1765977468.88,0.32,0,0,25,39.52,0.149,0
1765977469.92,0.252,0,0,26,40.0,0.148,0
1765977470.93,0.274,0,0,26,39.0,0.148,0
1765977471.93,0.283,0,0,26,38.04,0.148,0
1765977472.95,0.245,0,0,27,38.55,0.148,0
1765977473.95,0.267,0,0,28,39.04,0.145,0
1765977475.0,0.234,0,0,28,38.11,0.145,0
1765977476.02,0.263,0,0,29,38.59,0.142,0
1765977477.02,0.228,0,0,32,41.65,0.134,0
1765977478.06,0.249,0,0,39,49.64,0.122,0
1765977479.07,0.231,0,0,43,53.59,0.118,0
1765977480.08,0.241,0,0,45,54.93,0.115,0
1765977481.09,0.214,0,0,48,57.4,0.112,0
1765977482.14,0.252,0,0,49,57.4,0.111,0
1765977483.15,0.282,0,0,49,56.29,0.111,0
1765977484.16,0.226,0,0,51,57.47,0.108,0
1765977485.17,0.229,0,0,52,57.51,0.106,0
1765977486.21,0.227,0,0,53,57.52,0.108,0
1765977487.21,0.231,0,0,55,58.62,0.105,0
1765977488.22,0.175,0,0,55,57.59,0.105,0
1765977489.24,0.137,1,11,57,58.65,0.102,1
1765977490.25,0.191,1,38,58,58.66,0.113,1
1765977491.31,0.194,1,69,58,57.63,0.113,1
1765977492.31,0.293,0,64,61,59.62,0.143,1
1765977493.32,0.227,0,4,61,58.66,0.143,0
1765977494.37,0.198,0,0,65,61.47,0.142,0
1765977501.22,0.259,0,0,0,0,0,0
1765977502.24,0.301,0,0,0,0,0,0
1765977503.26,0.266,0,0,1,0,0.059,0
1765977504.29,0.247,0,0,1,11.43,0.059,0
1765977505.32,0.2,0,0,2,19.12,0.052,0
1765977506.33,0.233,0,0,4,32.92,0.053,0
1765977507.39,0.219,0,0,4,28.73,0.053,0
1765977508.39,0.152,0,0,4,25.65,0.053,0
1765977509.42,0.236,0,0,5,28.93,0.055,0
1765977510.47,0.119,1,3,9,47.24,0.069,0
1765977511.48,0.211,1,2,12,57.9,0.089,0
1765977512.49,0.196,0,0,17,75.85,0.094,0
1765977513.54,0.202,0,1,19,78.68,0.102,0
1765977514.54,0.225,0,0,20,77.43,0.099,0
1765977515.56,0.127,0,0,20,72.65,0.099,0
1765977516.61,0.332,0,0,20,68.34,0.099,0
1765977517.61,0.199,0,0,21,67.83,0.097,0
1765977518.64,0.189,0,0,21,64.3,0.097,0
1765977519.67,0.192,0,0,21,61.09,0.097,0
